Official Symbol Interactor A,Official Symbol Interactor B
Nsun2,Pwp2
Nsun2,Ranbp6
Nsun2,Rbm28
Nsun2,Rcl1
Nsun2,Sdad1
Nsun2,D2Wsu81e
Nsun2,Thg1l
Nsun2,Trmt1
Nsun2,Ttc4
Nsun2,Uckl1
Nsun2,Utp11l
Nsun2,Wdr43
Nsun2,Wdr6
Faf2,Cse1l
Faf2,Psmd8
Faf2,Snx1
Faf2,Vps26b
Faf2,Gga3
Faf2,Memo1
Faf2,Sae1
Faf2,Ubxn1
Faf2,Vcpip1
Faf2,Aspscr1
Faf2,Ubxn6
Faf2,Ubxn7
Faf2,Xylb
Faf2,Yod1
Tubb4b,Cse1l
Tubb4b,Map1lc3a
Tubb4b,Prcp
Tubb4b,Cep76
Tubb4b,Dync1h1
Tubb4b,Mcts1
Tubb4b,Tubb2a
Tubb4b,Tubb5
Tubb4b,Tubgcp2
Cstf2,Csnk1a1
Cstf2,Dazap1
Nolc1,Csnk2b
Nolc1,Csnk2a2
Nolc1,Rabep2
Nolc1,Spag9
Map4,Cstf2
Map4,Cul4a
Map4,Mark4
Map4,Nck1
Map4,Hdgf
Map4,Hnrnpf
Map4,Mark1
Hint1,Ctnnb1
Hint1,Ndufa5
Hint1,Ndufc2
Impdh1,Ctps2
Impdh1,Nle1
Impdh1,Ppp5c
Impdh1,Prmt8
Impdh1,Elp2
Impdh1,Rpl19
Impdh1,Abce1
Impdh1,Cebpz
Impdh1,Dcaf13
Impdh1,Ddx27
Impdh1,Gnl2
Impdh1,Gtpbp4
Impdh1,Nop14
Impdh1,Nsun2
Impdh1,Prps1
Impdh1,Pwp1
Impdh1,Pwp2
Impdh1,Ranbp6
Impdh1,Rsl1d1
Impdh1,Sdad1
Impdh1,Wdr12
Rps26,Ctps2
Rps26,Eif5a2
Rps26,Guk1
Rps26,Kars
Rps26,Rpl10
Rps26,Rpl22l1
Rps26,Rps10
Rps26,Rps17
Rps26,Rps19
Rps26,Rps5
Rps26,Tpt1
Rps26,Ddx3x
Rps26,Dync1li2
Rps26,Eif3c
Rps26,Eif5a
Rps26,Ola1
Rps26,Prune2
Rps26,Gnb2l1
Rps26,Rpl24
Rps26,Rpl32
Rps26,Rpl38
Rps26,Rpl8
Rps26,Rplp2
Rps26,Rps21
Rps26,Serbp1
Rps26,Tsr2
Rps26,Rpl14
Rps26,Rpl15
Rps26,Rpl22
Rps26,Rpl30
Rps26,Rps27
Rps26,Rps27a
Hexb,Ctsz
Hexb,Ezr
Hexb,Hexa
Hexb,Ipo5
Hexb,Rgs10
Hexb,Rpl22
Hexb,Pdcd10
Hexb,Tatdn1
Hexb,Aldh1b1
Hexb,Fh1
Hexb,Prosc
Pnp,Ctsz
Pnp,Gmps
Pnp,Lcp1
Pnp,Mtap
Pnp,Psat1
Pnp,Psmd5
Pnp,Tfam
Pnp,Uchl5
Me1,Cttn
Me1,Vta1
Me1,Gorasp2
Me1,Tbcd
Me1,Rpusd2
Ugdh,Cttn
Ugdh,Gtf2a1
Ugdh,Mat2b
Ugdh,Snx1
Ugdh,Atg7
Ugdh,Gars
Ugdh,Gorasp2
Ugdh,Mat2a
Ugdh,Me1
Ugdh,Pdia6
Ugdh,Rnaseh2a
Ugdh,Ncapd2
Ugdh,Rpusd2
Ugdh,Sirt3
Farsa,Cul1
Farsa,Uchl3
Farsa,Farsb
Farsa,Psmd2
Fbxo21,Cul1
Polr2h,Cul1
Polr2h,Ruvbl2
Ppp6c,Cul1
Psma4,Cul1
Psma4,Epb4.1l1
Psma4,Psma1
Psma4,Psma5
Psma4,Psma7
Psma4,Psmb2
Psma4,Psmb3
Psma4,Psmd13
Psma4,Uchl5
Psmb3,Cul1
Psmb3,Epb4.1l1
Psmb3,Psma1
Psmb3,Psma5
Psmb3,Psma7
Psmb3,Psmb2
Psmb3,Psmd13
Psmb3,Uchl5
Lage3,Cul2
Larp1,Cul2
Larp1,Eif3c
Larp1,Cul5
Larp1,Eif3l
Larp1,Ddx1
Ppp1r21,Cul2
Ppp1r21,Sh3gl2
2700060E02Rik,Cul2
2700060E02Rik,Dcun1d1
2700060E02Rik,Ilf2
Sh3glb2,Cul2
Sh3glb2,Lztfl1
Sh3glb2,Pfdn5
Sh3glb2,Sh3kbp1
Sh3glb2,Snx5
Sh3glb2,Strn3
Sh3glb2,Uba5
Sh3glb2,Zfp207
Sh3glb2,Thg1l
Brsk2,Cul3
Brsk2,Eif4b
Brsk2,Mtm1
Brsk2,Pi4kb
Brsk2,Erc1
Brsk2,Llgl1
Hnrnpul2,Cul3
Hnrnpul2,Tardbp
Hnrnpul2,Uba2
Hnrnpul2,Drosha
Hnrnpul2,Irf2bpl
Mrpl19,Cul3
Mrpl19,Cul1
Mrpl19,Mrpl2
Mrpl19,Mrpl32
Mrpl19,Mrpl39
Mrpl19,Mrpl46
Mrpl19,Mrpl12
Mrpl19,Mrpl40
Mrpl39,Cul3
Mrpl39,Mrpl40
Mrps15,Cul3
Mrps15,Mrpl32
Mrps15,Mrps11
Mrps15,Timm9
Opa1,Cul3
Opa1,Tsn
P4ha1,Cul3
P4ha1,Ero1l
Phax,Cul3
Ptcd3,Cul3
Ptcd3,Hgs
Ptcd3,Ict1
Sdf2l1,Cul3
Sdf2l1,Hyou1
Supv3l1,Cul3
Supv3l1,Ict1
Cirbp,Cul5
Cirbp,G3bp1
Cirbp,Habp4
Cirbp,Hnrnpa0
Cirbp,Snrpa
Cirbp,Caprin1
Cirbp,Eif2s1
Cirbp,Pqbp1
Cul2,Cul5
Cul2,Ccdc22
Cul2,Dazap1
Cul2,Skp1a
Cul2,Trmt112
Cul2,Rnf7
Dcaf7,Cul5
Dcaf7,l7Rn6
Dcaf7,Vcp
Dcaf7,Ywhab
Dcaf7,Ago2
Dcaf7,Cdk5rap2
Dcaf7,Cul4a
Dcaf7,Ddb1
Dcaf7,Dyrk1a
Dcaf7,Fntb
Dcaf7,Mark4
Dcaf7,Ywhah
Fam98a,Cul5
Fam98a,2700060E02Rik
Fam98a,Tardbp
Mrps2,Cul5
Mrps2,Mrpl1
Mrps2,Mrpl18
Mrps2,Mrpl39
Mrps2,Mrpl45
Mrps2,Mrps36
Mrps2,Tsfm
Mrps2,Mrpl11
Mrps2,Mrpl14
Mrps2,Mrpl2
Mrps2,Mrpl3
Mrps2,Mrpl32
Mrps2,Mrpl34
Mrps2,Mrpl49
Mrps2,Mrpl55
Mrps2,Mrps18a
Lsm3,Cwc27
Lsm3,Ddx5
Lsm3,Eif4a3
Lsm3,Ppil1
Lsm3,Prpf19
Lsm3,Rbm8a
Lsm3,Sf3b1
Lsm3,Snrpd3
Lsm3,Ybx1
Lsm3,Hnrnpf
Lsm3,Hnrnpu
Lsm3,Lsm1
Lsm3,Lsm4
Lsm3,Lsm6
Lsm3,Lsm8
Lsm3,Sf3b3
Lsm3,Snrpd1
Lsm3,Snrpd2
Lsm3,Syncrip
Lsm3,Wdr77
Lsm3,Hnrnpa3
Lsm3,Ppil3
Lsm3,Sf3a1
Lsm3,Srrm2
Rpl10,Cyb5r1
Rpl10,Rpl11
Rpl10,Rpl14
Rpl10,Rpl17
Rpl10,Rpl24
Rpl10,Rpl35
Rpl10,Rpl4
Ubqln4,Cyb5r1
Ubqln4,Rnf181
Ubqln4,Bag6
Ubqln4,Cend1
Ubqln4,D17Wsu104e
Ubqln4,Nme3
Ubqln4,Ubqln2
Ubqln4,Uchl5
Ubqln4,Usp14
Ubqln4,Nsfl1c
Eno2,Cyc1
Eno2,Gmps
Eno2,Habp4
Eno2,Nat9
Eno2,Pnp
Eno2,Rcn1
Eno2,Rps5
Eno2,Snap25
Eno2,Syt1
Eno2,Tuba4a
Eno2,Eno3
Eno2,Ensa
Eno2,Ndufs7
Eno2,Rps27a
Ndufb3,Cyc1
Ndufb3,Ndufa8
Ndufb3,Ndufa9
Ndufb3,Ndufb10
Ndufb3,Ndufs3
Ndufb3,Ndufs7
Ogdh,Cyc1
Ogdh,Rhot1
Ogdh,Sucla2
Ogdh,Uqcrc1
Ogdh,Aco2
Ogdh,Dlst
Ogdh,Sdha
Ogdh,Sdhb
Pfkm,Cyc1
Pfkm,Idh3g
Pfkm,Ndufs1
Pfkm,Pfn2
Pfkm,Aco2
Pfkm,Atp5c1
Pfkm,Cap2
Pfkm,Idh3a
Pfkm,Ndrg2
Pfkm,Ndufb7
Pfkm,Nos1
Pfkm,Pdk2
Pfkm,Pfkp
Pfkm,Slc25a4
Pfkm,Tubb2a
Pfkm,Usp13
Pfkm,Cycs
Pfkm,Tpm2
Sdhd,Cyc1
Sdhd,Idh3a
Sdhd,Uqcrc1
Aldh5a1,Cygb
Aldh5a1,Gdpd1
Aldh5a1,Rab5a
Aldh5a1,Selo
Aldh5a1,Rtn4ip1
Spg20,Dazap1
Spg20,Aifm1
Spg20,Dync1h1
Pls1,Dbnl
Capns1,Dcps
Capns1,Fermt2
Capns1,Gnai3
Capns1,Mat2a
Capns1,Asns
Capns1,Cast
Capns1,Pdia4
Capns1,Prosc
Capns1,Sfxn3
Capns1,Wfs1
Capns1,Aldh7a1
Capns1,Eif5
Capns1,Ogfod1
Tpr,Dctn2
Tpr,Ywhaq
Tpr,Zfp207
Tpr,Dctn1
Tpr,Eif5a
Tpr,Npm1
Tpr,Pafah1b1
Tpr,Ppp1r12a
Tpr,Rangap1
Tpr,Sec13
Tpr,Bicd2
Tpr,Clasp1
Tpr,Dync1h1
Tpr,Dynlt3
Tpr,Nup85
Dctn6,Dctn3
Dctn4,Dctn6
Dctn4,Actr10
Dctn4,Actr1b
Dctn4,Dctn2
Dctn4,Dctn3
Dctn4,Golga2
Cbr3,Dcun1d1
Ddx3x,Dcun1d1
Ddx3x,Eif3f
Ddx3x,Hnrnpul1
Ddx3x,Mcts1
Ddx3x,Srrm2
Ddx3x,Atxn2l
Ddx3x,Ddx1
Ddx3x,Eif2s1
Ddx3x,Eif3b
Ddx3x,Eif3c
Ddx3x,Eif3l
Ddx3x,Eif4a3
Ddx3x,Gtf2i
Ddx3x,Hnrnpu
Ddx3x,Ilf2
Ddx3x,Ilf3
Ddx3x,Lsm14a
Ddx3x,Rps19
Ddx3x,Rps21
Ddx3x,Rps27
Ddx3x,Rps9
Ddx3x,Rptor
Ddx3x,Tardbp
Ddx3x,Eif4g1
Ddx3x,Hnrnpdl
Ddx3x,Igsf8
Ddx3x,Snd1
Ddx3x,Tdrd3
Eif4g2,Dcun1d1
Eif4g2,Eif2s1
Eif4g2,Eif2s2
Eif4g2,Eif4g1
Eml1,Dcun1d1
Fbxo7,Dcun1d1
Fbxo7,Prrc2a
Fbxo7,Ubfd1
Fbxo7,Ubqln2
Fbxo7,Psmf1
Fbxo7,Rnf181
Fbxo7,Txnl1
Fbxo7,Ubqln1
Fbxo7,Ubqln4
Fbxo7,Uchl5
Fbxo7,Zfand2b
Fbxo7,Bag1
Fbxo7,Ublcp1
Kctd10,Dcun1d1
Lsm12,Dcun1d1
Mthfd1,Dcun1d1
Mthfd1,Myg1
Mthfd1,Paics
Mthfd1,Psat1
Mthfd1,Rps21
Mthfd1,Uba2
Mthfd1,Nans
Rnmt,Dcun1d1
Rnmt,Cul2
Rnmt,Cul5
Vps37b,Dcun1d1
Vps37b,Sh3kbp1
Vps37b,Vps28
Pfkl,Ddb1
Pfkl,Eef1g
Pfkl,Pfkm
Pfkl,Sfpq
Pfkl,Tubb5
Cand1,Ddx1
Cand1,Lage3
Cand1,Mrpl19
Cand1,Cul1
Cand1,Cul3
Cand1,Dcun1d1
Cand1,Mrpl3
Cand1,Mrpl49
Cand1,Mrps9
Cand1,Stub1
Cand1,Ube2v1
Eif4a3,Ddx39b
Eif4a3,Ilf2
Eif4a3,Rpl4
Eif4a3,Denr
Eif4a3,Hnrnpf
Eif4a3,Ppie
Eif4a3,Prmt1
Eif4a3,Prpf19
Eif4a3,Rbm8a
Eif4a3,Sf3b3
Eif4a3,Snw1
Eif4a3,Wdr77
Eif4a3,Hnrnpc
Eif4a3,Plrg1
Eif4a3,Ppil3
Eif4a3,Prpf8
Eif4a3,Sf3a3
Eif4a3,Skiv2l2
Ddx17,Ddx3x
Ddx17,Ddx1
Ddx17,Hnrnpu
Ddx17,Hnrnpul1
Ddx17,Prpsap1
Ddx17,Tardbp
Ddx17,Aatf
Ddx17,Cactin
Ddx17,Cdc5l
Ddx17,Cwc22
Ddx17,Ddx27
Ddx17,Gnl3
Ddx17,Hnrnpdl
Ddx17,Ilf3
Ddx17,Nop14
Ddx17,Ppwd1
Ddx17,Prpf18
Ddx17,Prpf40a
Ddx17,Prpf8
Ddx17,Pwp2
Ddx17,Sdad1
Ddx17,Sf3a3
Ddx17,Spen
Ddx17,Tfip11
Ddx17,2310036O22Rik
Ddx17,Ttc4
Ddx17,Wdr43
Rps13,Ddx3x
Rps13,Glg1
Rps13,Mcts1
Rps13,Rpl10
Rps13,Rpl19
Rps13,Rpl24
Rps13,Rpl38
Rps13,Rpl39
Rps13,Rps17
Rps13,Rps25
Rps13,Snrpd2
Rps13,Snrpg
Rps13,Tnpo1
Rps13,Tpt1
Rps13,Cdc37
Rps13,Eef1a2
Rps13,Eif3l
Rps13,Larp1
Rps13,Lars
Rps13,Gnb2l1
Rps13,Rbm39
Rps13,Rpl11
Rps13,Rpl14
Rps13,Rpl15
Rps13,Rpl22
Rps13,Rpl23a
Rps13,Rpl30
Rps13,Rpl4
Rps13,Rpl8
Rps13,Rplp2
Rps13,Rps10
Rps13,Rps19
Rps13,Rps21
Rps13,Rps24
Rps13,Rps26
Rps13,Rps28
Rps13,Rps3
Rps13,Rps3a1
Rps13,Rps4x
Rps13,Rps6
Rps13,Rps9
Rps13,Actg1
Rps13,Eif5a
Rps13,Pgam1
Rps13,Rpl31
Rps13,Rpl32
Rps13,Rpl35
Rps13,Rps12
Rps13,Rps27a
Rps13,Rps5
4931406C07Rik,Decr1
Etfdh,Decr1
Etfdh,Hadhb
Etfdh,Pdhb
Etfdh,Sucla2
Etfdh,Suclg1
Etfdh,Uqcrc2
Naa25,Denr
Aplp2,Dgkq
Dhx15,Dhodh
Dhx15,Eif4a3
Dhx15,Hnrnpul1
Dhx15,Magoh
Dhx15,Mcts1
Dhx15,Prmt8
Dhx15,Snrpf
Dhx15,Stau1
Dhx15,Ybx1
Dhx15,Cul4a
Dhx15,Ddx1
Dhx15,Ddx17
Dhx15,Ddx3x
Dhx15,Ddx5
Dhx15,Fus
Dhx15,Hnrnph1
Dhx15,Hnrnpu
Dhx15,Ilf2
Dhx15,Impdh1
Dhx15,Nudcd1
Dhx15,Rpl19
Dhx15,Rps11
Dhx15,Rps16
Dhx15,Sf3b1
Dhx15,Snrpd1
Dhx15,Snrpd2
Dhx15,Snrpd3
Dhx15,Tardbp
Dhx15,U2af2
Dhx15,Wbscr22
Dhx15,3110082I17Rik
Dhx15,Ctps2
Dhx15,Ddx42
Dhx15,Dkc1
Dhx15,Hnrnpdl
Dhx15,Nle1
Dhx15,Pabpc1
Dhx15,Pak1ip1
Dhx15,Prpf8
Dhx15,Puf60
Dhx15,Pwp1
Dhx15,Rpia
Dhx15,Rsl1d1
Dhx15,Sf3a3
Dhx15,Sf3b3
Dhx15,Snrnp200
Dhx15,Trmt11
Dhx15,Wdr12
Pex7,Dhrs4
Pex7,Acox1
Pex7,Acad11
Pex7,Eci2
Pex7,Ehhadh
Pex7,Hacl1
Pex7,Hsdl2
Pex7,Pex14
Pex7,Zadh2
Elp2,Dkc1
Elp2,Fam96b
Elp2,Pak1ip1
Elp2,Elp4
Elp2,Elp5
Elp2,Wbscr22
Elp2,Mettl1
Elp2,Prmt1
Elp2,Prps2
Elp2,Pwp1
Elp2,Wdr12
Rps24,Dkc1
Rps24,Rpl10
Rps24,Rpl22l1
Rps24,Rps17
Rps24,Ddx3x
Rps24,Eif5a
Rps24,Rpl14
Rps24,Rpl22
Rps24,Rpl24
Rps24,Rpl30
Rps24,Rpl32
Rps24,Rpl35
Rps24,Rplp2
Rps24,Rps10
Rps24,Rps25
Rps24,Rps26
Rps24,Ola1
Rps24,Gnb2l1
Rps24,Rpl11
Rps24,Rpl15
Rps24,Rpl31
Rps24,Rpl8
Rps24,Rps21
Rps24,Rps27a
Rps24,Rps28
Rps24,Rps3
Rps24,Rps3a1
Rps24,Rps5
Rps24,Tpt1
Epb4.1,Dlg1
Epb4.1,Eif3g
Epb4.1,Acta1
Epb4.1,C2cd2l
Epb4.1,Lsamp
Map2k2,Dlg1
Map2k2,Iqgap1
Pip4k2b,Dlg1
Pip4k2b,Epb4.1l1
Pip4k2b,Hspa12a
Pip4k2b,Ubqln4
Pip4k2b,Ap3s1
Pip4k2b,Mpp6
Add2,Dmtn
Add2,Add1
Rab3gap1,Dmxl2
Rab3gap1,Vapa
Rab3gap1,Wdr7
Glb1,Dnajb1
Glb1,Vcp
Glb1,Arl8b
Glb1,Asah1
Glb1,Atp6v1a
Glb1,Galns
Glb1,Psap
Glb1,A2m
Nudc,Dnajb1
Nudc,Prpf19
Nudc,Stip1
Nudc,Ugp2
Nudc,Coro1b
Nudc,Coro2b
Nudc,Dnaja2
Nudc,Dnajb4
Nudc,Echdc1
Nudc,Tssc1
Nudc,Eml1
Nudc,Kars
Nudc,Mlst8
Nudc,Rps17
Nudc,Tars
Nudc,Tln1
Nudc,Vps29
Nudc,Wipi2
Wipi2,Dnajb1
Wipi2,Atg12
Wipi2,Atg16l1
Wipi2,Atg5
Wipi2,Bag3
Wipi2,Dnajb4
Wipi2,Echdc1
Wipi2,Eif3i
Wipi2,Ndufa10
Wipi2,Pfkp
Nucb1,Dnajb11
Nucb1,Dnajc10
Nucb1,Ppp4r4
Nucb1,Rcn1
Nucb1,Xpnpep1
Nucb1,Gnai3
Nucb1,Gtf2i
Nucb1,Hnrnpab
Hspa4l,Dnajb4
Hspa4l,Elavl2
Hspa4l,Elavl3
Hspa4l,Rtn4ip1
Hspa4l,Selo
Hspa4l,Apeh
Hspa4l,Hspa8
Hspa4l,Ppp2r2a
Hspa4l,Ranbp3
Hspa4l,Sgta
Hspa4l,Stip1
Hspa4l,Ttc1
Hspa4l,Gars
Hspa4l,Luc7l2
Iars2,Dnajc10
Iars2,Mrpl32
Iars2,Mthfd1
Iars2,Fam192a
Iars2,Myg1
Iars2,Nans
Iars2,Psat1
Ppp4r4,Dnajc10
Psmd2,Dnajc7
Psmd2,Uchl5
Psmd2,Adrm1
Psmd2,Psma1
Psmd2,Psma4
Psmd2,Psma5
Psmd2,Psma6
Psmd2,Psma7
Psmd2,Psmb2
Psmd2,Psmb3
Psmd2,Psmd12
Psmd2,Psmd13
Psmd2,Psmd6
Psmd2,Psmd8
Psmd2,Psmd9
Psmd2,Uba5
Psmd2,Ubqln2
Psmd2,Ubqln4
Psmd2,Usp14
Stxbp1,Dnm1
Stxbp1,Negr1
Stxbp1,Cdk5
Stxbp1,Doc2a
Stxbp1,Nefh
Stxbp1,Nefl
Stxbp1,Nefm
Stxbp1,Nsf
Stxbp1,Prkcb
Stxbp1,Prkcg
Stxbp1,Stx1a
Stxbp1,Tuba4a
Stxbp1,Tubb2a
Stxbp1,Vamp2
Mff,Dnm1l
Gba,Dpp7
Gba,Atp6v1a
Gba,Cbl
Gba,Copz1
Gba,Glb1
Gba,Nudcd1
Gba,Psap
Gba,Arl8b
Gusb,Dpp7
Gusb,Gns
Gusb,Hexa
Gusb,Nceh1
Gusb,Pla2g15
Gusb,Siae
Gusb,Arl8b
Gusb,Atp6v1a
Gusb,Btd
Gusb,Ctsz
Gusb,Glb1
Gusb,Txndc5
Gusb,Fkbp9
Gusb,P4htm
Gusb,Sumf1
Gusb,Tmx3
Srp14,Dpp8
Srp14,Lars
Srp14,Nploc4
Srp14,Nsfl1c
Srp14,Sae1
Srp14,Wdr4
Srp14,Srp9
Srp14,Uba2
Emd,Dpy30
Emd,Lsm8
Emd,Snrpd1
Emd,Tubb5
Emd,Actb
Emd,Api5
Emd,Banf1
Emd,Cdc37
Emd,Cnn3
Emd,Hadha
Emd,Hdgf
Emd,Hnrnpk
Emd,Hnrnpu
Emd,Hspa1a
Emd,Lmna
Emd,Myh9
Emd,Psme1
Emd,Sh3gl2
Emd,Ssb
Emd,Trim28
Emd,Tubgcp2
Emd,Tubgcp4
Emd,Ywhab
Emd,Ywhae
Emd,Ywhaq
Hcfc1,Dpy30
Hcfc1,Fam136a
Hcfc1,Hspa4
Hcfc1,Ogt
Hcfc1,Psip1
Hcfc1,Wdr82
Hcfc1,Rbbp5
Tmcc2,Dpy30
Tmcc2,Hgs
Tmcc2,Plvap
Dr1,Drap1
Pkp1,Dsg1a
Pkp1,Wipi1
Pkp1,Krt14
Cfl2,Dstn
Cfl2,Actg1
Cfl2,Cap2
Serpine2,Dus3l
Serpine2,Ncbp1
Dbi,Dusp23
Dbi,Ndufb6
Dbi,Ppcdc
Dync1li2,Dync1h1
Dync1li2,Dync1li1
Dync1li2,Strn3
Dynll2,Dync1h1
Nudcd3,Dync1h1
Nudcd3,Dync1li1
Nudcd3,Mgea5
Nudcd3,Snx4
Nudcd3,Cdc37l1
Nudcd3,Ube4b
Prune2,Dync1h1
Prune2,Ewsr1
Prune2,Dync1li2
Prune2,Eif3k
Prune2,Eif2a
Ckap5,Dync1li1
Ckap5,Src
Ckap5,Clasp1
Ckap5,Dctn1
Ckap5,Dctn2
Ckap5,Dync1i1
Ckap5,Pafah1b1
Ckap5,Rangap1
Ckap5,Sec13
Ckap5,Tpr
Ckap5,Cenpe
Ckap5,Clasp2
Ckap5,Dynll1
Ckap5,Nup107
Ckap5,Seh1l
Ckap5,Sgol1
Ckap5,Zfp276
Dynlrb1,Dync1li1
Dynlrb1,Dynll2
Dynlrb1,Bcl2l1
Dynlrb1,Dynll1
Dynlrb1,Hsph1
Dynlrb1,Mpp6
Prkacb,Dyrk1a
Prkacb,Faf2
Prkacb,Tbc1d17
Acadm,Echs1
Acadm,Tnrc18
Acadm,Acadl
Acadm,Acads
Acadm,Acadvl
Acadm,Cpt2
Acadm,Decr1
Acadm,Hadha
Acadm,Hadhb
Acadm,Idh2
Acadm,Acaa2
Acadm,Acad11
Acadm,Etfa
Acadm,Etfb
Acadm,Hadh
Acadm,Hibadh
Acadm,Hibch
Neurl4,Eci2
Nsf,Eea1
Nsf,Rplp1
Nsf,Uso1
Nsf,Fundc2
Nsf,Gdi1
Nsf,Napa
Nsf,Napg
Nsf,Scfd1
Nsf,Snap29
Nsf,Stau1
Nsf,Stx12
Nsf,Vamp2
Nsf,Krt27
Nsf,Krt35
Nsf,Krt82
Nsf,Vamp1
Ocrl,Eea1
Ocrl,Fbxo3
Ocrl,Appl1
Ocrl,Rab5a
Ocrl,Rab14
Rabep1,Eea1
Rabep1,Ppm1a
Rabep1,Snapin
Rabep1,Actr10
Rabep1,Actr1b
Rabep1,Dctn2
Rabep1,Gga1
Rabep1,Ywhag
Pgk2,Eef1a1
Pgk2,Pkm
Pgk2,Tpi1
Pgk2,Actb
Pgk2,Actg1
Pgk2,Rpl3
Pgk2,Rpl32
Pgk2,Rpl8
Pgk2,Rps14
Pgk2,Rps15
Pgk2,Rps21
Pgk2,Rps5
Pgk2,Tpt1
Rpl26,Eef1g
Rpl26,Hnrnpd
Rpl26,Rpl19
Rpl26,Eprs
Rpl26,Hnrnpab
Rpl26,Hnrnpu
Rpl26,Hspa8
Rpl26,Rpl11
Rpl26,Rpl14
Rpl26,Rpl17
Rpl26,Rpl18a
Rpl26,Rpl22
Rpl26,Rpl23a
Rpl26,Rpl24
Rpl26,Rpl27
Rpl26,Rpl30
Rpl26,Rpl31
Rpl26,Rpl36a
Rpl26,Rpl39
Rpl26,Rpl8
Rpl26,Rplp2
Rpl26,Rps10
Rpl26,Rps13
Rpl26,Rps14
Rpl26,Rps15a
Rpl26,Rps19
Rpl26,Rps21
Rpl26,Rps23
Rpl26,Rps25
Rpl26,Rps3
Rpl26,Rps4x
Rpl26,Rps6
Rpl26,Rps7
Rpl26,Rps8
Rpl26,Syncrip
Rpl26,Eef1e1
Rpl26,Eif5a
Rpl26,Igsf8
Rpl26,Ncbp1
Rpl26,Gnb2l1
Rpl26,Raver1
Rpl26,Rpl15
Rpl26,Rpl23
Rpl26,Rpl32
Rpl26,Rpl35
Rpl26,Rpl38
Rpl26,Rpl4
Rpl26,Rps11
Rpl26,Rps15
Rpl26,Rps17
Rpl26,Rps18
Rpl26,Rps24
Rpl26,Rps27a
Rpl26,Rps28
Rpl26,Rps3a1
Rpl26,Rps5
Rpl26,Rps9
Rpl26,Tpt1
Rpl26,Ybx1
Vars2,Eef1g
Ehd4,Ehd1
Ehd4,Mtmr2
Ehd4,Psmg1
Ehd4,Rpl38
Ehd4,Uba2
Nt5c2,Ehd4
Nt5c2,Nrd1
Nt5c2,Sars2
Nt5c2,Atp5o
Nt5c2,Drg2
Nt5c2,Herc4
Nt5c2,Szrd1
Cct8,Eif2s1
Cct8,Psmc5
Cct8,Psmd6
Cct8,Actb
Cct8,Camkmt
Cct8,Cct2
Cct8,Cct3
Cct8,Cct4
Cct8,Cct5
Cct8,Cct6a
Cct8,Cct7
Cct8,Igbp1
Cct8,Ppp4c
Cct8,Strn3
Cct8,Ppp2r2a
Cct8,Ppp2r2d
Cct8,Stk24
Hdgf,Eif2s1
Hdgf,Hdac4
Hdgf,Hnrnpa3
Hdgf,Ilf3
Hdgf,Iqgap1
Hdgf,Lsm8
Hdgf,Mcts1
Hdgf,Mrps22
Hdgf,Mrps27
Hdgf,Rbbp4
Hdgf,Snrpf
Hdgf,Actb
Hdgf,Baz1b
Hdgf,Bub3
Hdgf,Cdc5l
Hdgf,Crocc
Hdgf,Ddx1
Hdgf,Ddx5
Hdgf,Eif2s2
Hdgf,Eif2s3x
Hdgf,Eif5b
Hdgf,Farsb
Hdgf,Hnrnpk
Hdgf,Hnrnpu
Hdgf,Lrrc59
Hdgf,Pgam5
Hdgf,Psip1
Hdgf,Rcc2
Hdgf,Snrpd1
Hdgf,Stau1
Hdgf,Trmt10c
Hdgf,Ywhae
Hdgf,Ywhaq
Rpl7a,Eif2s1
Rpl7a,Eif2s3x
Rpl7a,Larp7
Rpl7a,Metap1
Rpl7a,Npm1
Rpl7a,Rars
Rpl7a,Rcc2
Rpl7a,Rplp1
Rpl7a,Rps11
Rpl7a,Rps26
Rpl7a,Rps3a1
Rpl7a,Rps6
Rpl7a,Uggt1
Rpl7a,Actb
Rpl7a,Eef2
Rpl7a,Eif4a3
Rpl7a,Igsf8
Rpl7a,Pabpc1
Rpl7a,Gnb2l1
Rpl7a,Rpl10a
Rpl7a,Rpl11
Rpl7a,Rpl12
Rpl7a,Rpl13
Rpl7a,Rpl14
Rpl7a,Rpl15
Rpl7a,Rpl17
Rpl7a,Rpl18
Rpl7a,Rpl18a
Rpl7a,Rpl22
Rpl7a,Rpl23
Rpl7a,Rpl23a
Rpl7a,Rpl24
Rpl7a,Rpl26
Rpl7a,Rpl27
Rpl7a,Rpl28
Rpl7a,Rpl30
Rpl7a,Rpl31
Rpl7a,Rpl35
Rpl7a,Rpl36a
Rpl7a,Rpl38
Rpl7a,Rpl39
Rpl7a,Rpl6
Rpl7a,Rpl7
Rpl7a,Rpl8
Rpl7a,Rplp0
Rpl7a,Rplp2
Rpl7a,Rps10
Rpl7a,Rps13
Rpl7a,Rps14
Rpl7a,Rps15a
Rpl7a,Rps16
Rpl7a,Rps17
Rpl7a,Rps18
Rpl7a,Rps19
Rpl7a,Rps2
Rpl7a,Rps20
Rpl7a,Rps21
Rpl7a,Rps23
Rpl7a,Rps25
Rpl7a,Rps3
Rpl7a,Rps4x
Rpl7a,Rps7
Rpl7a,Rps8
Rpl7a,Rpsa
Rpl7a,Tpt1
Rpl7a,Upf1
Rpl7a,Abce1
Rpl7a,Dhx29
